subject_id,question,chunk_number,chunk_text,start_time,end_time
62,10,1,Which sentence is correct? The yolk of the egg are white. The yolk of the egg is white. The yolk of the egg are white.,1.415,11.106
62,10,2,"If it was plural eggs, that would be correct, but it is not.",11.987,14.97
62,10,3,The yolk of the egg.,15.871,19.155
62,10,4,"Actually neither, because the yolk is yellow.",21.117,22.879
62,10,5,The yolk is yellow.,25.722,28.065
62,10,6,Then you got me again.,28.265,29.346
63,1,1,"Mary's father has five daughters, but no sons. Nana, Nene, Nene, Nono. What is the fifth daughter's name?",1.027,9.519
63,1,2,Probably. It's Mary. This is one of those questions where it's always a trick and it seems to be a trend.,9.559,16.148
63,1,3,And so you'd probably guess it would be Nunu because they're all vowels.,16.208,19.092
63,1,4,"But my response is Mary, as she is the other daughter, clearly.",19.152,23.859
63,1,5,Please remember to read aloud. My friend is already recording. Speak yourself.,25.661,29.667
63,1,6,"So my response is Mary, and I will submit",30.355,32.991
63,2,1,"If you were running a race and you passed the person in second place, what place would you be in now?",0.74,6.69
63,2,2,"So if I'm running a race and I passed the person in second place, what place would I be now?",10.075,15.604
63,2,3,I would be in second place.,18.068,19.671
63,2,4,"Yeah, again, it's the sort of thing where you think you go from second to first, but actually if you're overtaking second,",20.753,26.342
63,2,5,you're moving up from third place to second place.,26.71,28.708
63,2,6,So second place.,28.829,31.978
63,3,1,It's a stormy night and a plane takes off from John F Kennedy Airport in New York.,1.043,4.869
63,3,2,"The storm worsens and the plane crashes half lands in the United States, the other half lands in Canada.",5.25,19.252
63,3,3,In which country do you bury the survivors?,19.352,23.338
63,3,4,You don't bury any of the survivors because why would you bury people who've survived a plane crash?,24.584,29.773
63,3,5,"That's a slightly morbid thing to do, I would have thought.",30.073,36.323
63,3,6,You do not bury any of the survivors.,37.365,42.954
63,3,7,"Yeah, you wouldn't bury anyone because they've survived the plane crash.",45.779,48.263
63,4,1,"A monkey, a squirrel, and a bird are racing to the top of a coconut tree. Who will get the banana first? The monkey, the squirrel, or the bird?",0.993,9.582
63,4,2,None of them will get a banana if they're racing upwards to the coconut tree.,10.123,13.956
63,4,3,um i guess the answer that you would some people might think is the monkey because monkeys eat bananas or at least their stereotypes too,14.881,21.893
63,4,4,but no uh none of them as they are climbing a coconut tree,21.953,31.59
63,5,1,"In a one-story pink house, there was a pink person, a pink cat, a pink fish, a pink computer, a pink chair, a pink table, a pink telephone, a pink shower.",3.727,15.521
63,5,2,Everything was pink.,16.062,17.083
63,5,3,What colour were the stairs?,17.103,18.145
63,5,4,Probably.,18.205,18.765
63,5,5,There were no stairs in the house as it is a one-story house.,18.805,22.89
63,5,6,No stairs in the house as it is a one-story house.,24.292,30.78
63,6,1,How many of each animal did Moses put on the ark?,2.41,5.177
63,6,2,"Moses didn't put any animals on the ark after Noah, so none.",5.397,8.806
63,6,3,"Moses did not put any animals on the ark, he lived before Noah,",18.008,21.537
63,6,4,so lived after Noah?,21.557,24.103
63,6,5,"Yeah, he lived after Noah,",24.464,25.286
63,6,6,so no.,26.008,26.95
63,7,1,"The wind blows west, an electric train runs east, in which card or direction does the smoke for the locomotive blow?",0.79,7.964
63,7,2,"No direction, or there is no smoke to blow in any direction as it's an electric train.",9.247,19.187
63,8,1,"If you have only one match and you walk into a dark room where there is an oil lamp and newspaper and wood, which thing would you like first?",1.297,9.23
63,8,2,The first thing you would like is the match because the match is what you then use to like everything else.,9.791,14.198
63,8,3,"So yeah, the first thing you like is the match.",16.242,18.225
63,9,1,Would it be ethical for a man to marry the sister of his widow? Would it be ethical for a man to marry the sister of his widow?,1.043,12.656
63,9,2,Let me think about this for a second.,12.676,16.5
63,9,3,"So if the man is marrying the sister of his widow, he is marrying his sister-in-law.",17.261,24.749
63,9,4,I wouldn't really say. I don't know.  It could be. I guess it's not ethical.,24.769,36.07
63,9,5,"Well, I don't see any reason why it wouldn't be ethical.",36.09,37.992
63,9,6,It might be frowned upon.,38.092,39.073
63,9,7,"But if he's marrying the sister of his widow... Yeah, the sister of his widow is... Oh, wait.",40.094,53.787
63,9,8,"No, that's not possible. Because you can't marry the sister of your widow because if his...  If the man has a widow, that means that he's dead.",54.949,64.472
63,9,9,"So he isn't alive to actually marry anyone. The man is not alive to actually marry anyone if he's got a widow, so it's not possible.",65.473,82.637
63,10,1,Which sentence is correct? A. The yolk of the egg are white. Or B. The yolk of the egg is white.,1.347,9.814
63,10,2,Neither is the yolk of the egg.,11.916,14.138
63,10,3,"The yolk of an egg is yellow, not white.",15.499,17.982
63,10,4,Yellow. White.,20.504,23.546
63,10,5,"Yeah, neither is the correct.",23.567,24.647
63,10,6,The yolk of the egg is white.,24.748,26.649
63,10,7,Even though it's not actually white as translucent.,27.19,29.852
63,10,8,Uh-huh.,31.03,31.6
63,10,9,Yeah.,32.924,33.025
64,1,1,"Nú, Nú!",8.452,19.963
64,2,1,You're running a race and you passed the person in second place.,2.528,4.28
64,2,2,What place would you now be in second place?,4.34,8.91
64,3,1,It's a stormy night and a plane takes off on JFK Airport in New York.,1.516,3.958
64,3,2,A storm worsens and a plane crashes.,4.659,6.141
64,3,3,"It crashes half lands in the United States, the other half lands in Canada.",7.182,11.266
64,3,4,In which country do you bury the survivors?,12.347,13.888
64,3,5,You don't bury them because they're not.,14.189,15.59
64,3,6,You wouldn't bury people that have survived.,16.671,19.434
64,3,7,You'd bury the dead.,19.454,21.416
64,3,8,So nowhere they would still be alive.,21.436,28.283
64,4,2,Who will get the banana first?,4.217,5.28
64,4,3,"Oh, no one.",6.263,6.604
64,4,4,It's a coconut tree.,6.684,7.466
64,4,5,No one.,9.552,10.053
64,4,6,"Oh, it's a coconut tree.",11.096,11.959
64,4,7,It's a coconut tree.,12.36,14.867
64,5,1,"In one story, in one story there was a pink house.",1.82,4.246
64,5,2,"There was a pink house, pink house, pink fish, pink chair, huckle over the stairs.",4.266,8.195
64,5,3,Didn't have any.,8.255,10.199
64,5,4,There were no stairs.,11.061,13.527
64,5,5,It was only one story.,13.547,14.85
64,6,1,How many of each animal did Moses put on the ark?,3.659,6.309
64,6,2,There was no one because it was Noah's Ark.,8.577,12.432
64,6,3,None because it was Noah's Ark.,12.452,14.158
64,7,1,The wind blows west.,0.622,1.525
64,7,2,An electric train runs east.,2.128,3.513
64,7,3,In which cardinal direction does the smoke from the locomotive blow?,4.517,7.829
64,7,4,"None, because it's electric.",7.849,11.222
64,8,1,"You have only one match and you walk into a dark room where there is an oil lamp, a newspaper and a wood.",2.174,6.569
64,8,2,Which thing would you like first?,7.332,8.596
64,8,3,The match.,9.218,9.72
64,9,1,Would it be ethical for a man to marry his sister?,0.892,2.914
64,9,2,Would it be ethical for a man to marry his sister of his widow?,4.636,10.422
64,9,3,"Would it be ethical for a man, says a man, to marry his widow?",10.482,17.469
64,9,4,"Is a man, widow, sister of his widow。”",17.489,22.014
64,9,5,The sister is why?,22.054,22.914
64,9,6,Yeah?,26.358,26.578
64,9,7,"Yes, because they're not related.",29.241,30.342
64,10,1,Which sentence is correct? A. The yolk of the egg are white.,0.824,5.352
64,10,2,The yolk of the egg are white or B. The yolk of the egg is white.,6.775,9.58
64,10,3,Neither because the yolk is yellow.,9.901,11.724
64,10,4,The yolk is yellow.,11.744,17.415
65,1,1,Mary's father has five daughters but no sons Nana Ninni Nonno,4.047,10.668
65,1,2,What is the fifth daughter's name probably,10.708,15.222
65,1,3,The fifth daughter's name. So Mary's father.,16.771,20.339
65,1,4,"Oh, Mary's father has five daughters. So Mary's the fifth.",20.359,26.712
65,1,5,"Yeah, Mary's father has five daughters. So yeah, so then Mary would be the fifth daughter's name.",27.053,33.868
65,1,6,"Yeah, my response is yeah, Mary.",34.81,36.754
65,2,1,"If you were running a race and you passed the person in second place, what place would you be in now?",1.398,6.725
65,2,2,"So if I was running a race and I passed the person in second place, I'd be in front of them.",6.745,14.095
65,2,3,So I'd be the first.,14.135,14.956
65,2,4,"No, I wouldn't be the first because they're in second place.",14.976,16.919
65,2,5,So I'd be in third place.,17.099,18.161
65,2,6,"Oh, no.",18.441,18.721
65,2,7,"So if I'm in third place and I'm running past the person in second place, I'd be in second place because they were in second place and I've replaced them.",19.042,24.85
65,2,8,"So, yes, so I would be in second place and they would be in third place, which is where I was.",25.39,30.297
65,2,9,Yeah.,30.337,31.118
65,2,10,they would be in second place.,31.098,33.717
65,3,1,It's a stormy night and a plane takes off from JFK airport at New York. The storm worsens and the plane crashes.,1.178,8.934
65,3,2,"Oh, half lands in the United States. The other half lands in Canada. In which country do you bury the survivors?",8.954,16.47
65,3,3,"Oh, so if the stormy night takes off in...",17.682,21.828
65,3,4,"Well, surely you bury the survivors in whatever country they live at. Just because you die in one country doesn't mean you have to be buried in that country, in my opinion.",22.129,32.385
65,3,5,"But then I'm a funeral director, so I would probably think that. So I would repatriate them back to wherever their families wanted them to go.",32.445,40.838
65,3,6,"Yeah, so if a plane crash, well, crashes, half lands in, yeah, half lands in Canada, in which country do you bury the survivors?",42.86,50.585
65,3,7,"Well, I would say you bury them wherever you want to. Yeah.",51.327,56.143
65,4,1,"A monkey, a squirrel and a bird are racing to the top of a coconut tree. Who will get the banana first? The monkey, the squirrel or the bird.",0.031,9.525
65,4,2,"So, if they're racing up a coconut tree, surely there's no bananas in it.",11.508,17.416
65,4,3,So I think neither of them will get the banana because they're racing up a coconut tree.,17.917,25.689
65,4,4,So...,26.39,26.73
65,4,5,"Yeah, so no one. Because the banana doesn't exist.",28.043,30.979
65,4,6,Unless they bought the banana with them.,32.166,33.413
65,5,1,"In a one-story pink house, there was a pink person, a pink cat, a pink fish, a pink computer, a pink chair, a pink table, a pink telephone, a pink shower.",0.031,10.286
65,5,2,Everything was pink.,10.787,11.689
65,5,3,What colours were the stairs?,12.149,13.271
65,5,4,Probably.,13.471,14.373
65,5,5,"Well, if everything was pink, oh, if everything was pink, then pink.",14.393,21.904
65,5,6,"Oh, in a one-story pink house, oh, well then there would be no stairs because it's one story, so the stairs don't exist, so they don't have a colour because they're not there.",21.884,33.106
65,5,7,So there are no stairs.,35.732,38.998
65,6,1,How many of each animal did Moses put on the ark?,1.027,4.153
65,6,2,How many of each animal?,6.157,7.419
65,6,3,"There was two of each animal, wasn't there?",7.82,9.322
65,6,4,There was a boy and a girl animal.,9.843,14.071
65,6,5,"So, two.",15.354,16.656
65,7,1,"The wind blows west. Oh, an electric train runs east. In which cardinal direction does the smoke from the locomotive blow?",0.031,9.073
65,7,2,"Oh, bloody hell. So if the train is going in an easterly direction, but the wind is going west...",9.093,17.213
65,7,3,"Then I think the wind blows the same direction as the train because I've never seen a train where the smoke was going forward. Because the train is moving away from the smoke, it automatically goes behind it.",19.167,33.302
65,7,4,"So I think the smoke is going in... runs to the east. Yeah, I think east is the answer because it follows the motion of the train.",34.163,44.955
65,8,1,"If you have only one match and you walk into a dark room where there is an oil lamp, a newspaper and wood, what would you like first?",0.031,10.512
65,8,2,"If you have only one match and you walk into a dark room where there is an oil lamp, a newspaper and wood,  What would you light first?",12.436,24.541
