subject_id,question,code,data_1,transcription_old,transcription_new,audio,d,c,data_2,Age,Gender,Household Income,Familiar
71,6,Lure,2,So how many of each animal did Moses put on the Ark? Half done. Don't get reading thinking how many of each animal to two animals are the each animal and I was going to buy two.," So, how many of each animal did Moses put on the ark? Halfway done, don't forget to keep reading and thinking now. How many of each animal? Two. Two animals of each animal. Animals going two by two.",https://app.phonic.ai/play/5ea89c29728b625fff211fd2,N,Y,1,30.0,female,25-50k,Y
71,7,Lure,West,um all right the wind blows. Worst electric train runs east. In which cardinal direction does the smoke from the locomotive blow and plays west. Makes sense. Makes sense that the wind blows that way.," What wasn't it? Alright, the wind blows west and electric train runs east. In which cardinal direction does the smoke from the locomotive blow? So, west. Makes sense. Makes sense that the wind blows that way.",https://app.phonic.ai/play/5ea89c455c71843330337b86,N,Y,1,30.0,female,25-50k,Y
71,8,Reflect,The match,if you only if you have only one match and you walk into a dark room where there is a new oil lamp a newspaper and would which would you like first I've realized it tells you that you stopped recording at a certain point. So I've probably been chatting over when it's asking me. Did you think whatever. So probably been getting this wrong. So sorry about that. If you have only one match and you walk into a dark room where there is an oil lamp which thing would you like first? The match? Because that's the thing that you you got a light the match before you like anything else.," If you have only one match and you walk into a dark room where there is an oil lamp, a newspaper and wood, which would you light first? I've realised it tells you that you've stopped recording at a certain point, so I've probably been chatting over when it's asking me, did you think and whatever, so I've probably been getting this wrong so sorry about that um if you have only one match and you walk into a dark room where there's an oil lamp and you say which thing would you like first the match because that's the thing that you that you've got to light the match before you light anything else",https://app.phonic.ai/play/5ea89c76728b625fff211fd6,N,Y,2,30.0,female,25-50k,Y
71,9,Lure,Maybe - depending on the situation.,would it be ethical for a man to marry the sister of his widow? Um members say everything that comes to mind even if it seems unrelated. Well I suppose the and that's what people used to do back in my grandfather married and his best friend's widow. But he was kind of the done thing. So maybe maybe depending on the situation and not really sort of sure where that would go if that I'm starting to think that might have been a trick question but I'm not really sure. Would it be ethical for a man to marry the sister off his widow Um are his widow one of the other things suppose things do happen? Um yeah yeah I suppose it depends on the situation.," Would it be ethical for a man to marry the sister of his widow? Remember to say everything that comes to mind, even if it seems unrelated. Well, I suppose that's what people used to do back in... I mean, my grandfather married his best friend's widow. It was kind of the done thing. So maybe, maybe, depending on the situation. Not really sort of sure where that would go. I'm starting to think that might have been a trick question, but I'm not really sure. Would it be ethical for a man to marry the sister of his widow? Oh, right, of his widow. i suppose things do happen um yeah yeah i suppose it depends on the situation",https://app.phonic.ai/play/5ea89cb6728b625fff211fda,N,Y,1,30.0,female,25-50k,Y
71,10,Reflect,Neither they are both technically wrong.,and which sentence is correct. The yolk of the egg are white or the yolk of the egg is white. Neither technique wrong because I would say that the yolk is they're both well the A is grammatically incorrect and B is factually incorrect so three yoke is yellow.," Which sentence is correct? The yolk of the egg are white or the yolk of the egg is white? Neither. They are both technically wrong because I would say that the yolk is... they're both... well, the A is grammatically incorrect and B is factually incorrect. So the yolk is yellow.",https://app.phonic.ai/play/5ea89cdd728b625fff211fdb,N,Y,2,30.0,female,25-50k,Y
72,1,Reflect,Mary,My father has five daughters with no sons. None. And you need nine. I know no was the fifth. Tells his name. Probably. Please remember toe really love everything saying cause mind. Uh  fired. Mary's father's frontal has been no sons. Fish Daughter's name said that $50 name has to be married. None on any landing? No  no. You think it's gonna be noon  but you've already don't marry?," Mary's father has five daughters but no sons. Nana, Nini, Nini, Nino, what is the fifth daughter's name? Probably. Please remember to read aloud. Everything the saying comes to mind. Mary's father has five daughters but no sons. Fifth daughter's name. So the fifth daughter's name has to be Mary. Nana, Nini, N, no, no. Makes you think it's going to be Nuno, but you've already got Mary.",https://app.phonic.ai/play/5e90b3f0e415d4a16cef5143,Y,Y,1,28.0,male,25-50k,
72,2,Reflect,2nd.,if you were running a race and you passed the second the person a second place  what place would you be in now? Keep reading a lot and say everything. You think you'd be seconds because you will be taken second. That puts them in thirds. You were third. Now your seconds.," If you were running a race and you passed the person in second place, what place would you be in now? Keep reading aloud and say everything you think. You'd be second because you've overtaken second. That puts them in third. You were third. Now you're second.",https://app.phonic.ai/play/5e90b43582b14d5887481e06,N,Y,2,28.0,male,25-50k,
72,3,Reflect,You don't bury the survivors.,stormy nights in the plane takes off from JFK Airport in New York. The storm worsens and the plane crashes. Half lands in the United States  the other half lines and kind of in which country? D bury the survivors. Don't forget to keep three Someone on the plane takes off from JFK Airport in New York. Storm worsens when the plane crashes. Coughlin's in United States  the other half of his income today. In which country do you bury the survivors? Wait  you don't bury. The survivors are not dead.," This is Storm United and the plane takes off from JFK Airport in New York. The storm worsens and the plane crashes half lands in the United States, the other half lands in Canada. In which country do you bury the survivors? Don't forget to keep free. Storm United and the plane takes off from JFK Airport in New York. The storm worsens and the plane crashes half lands in the United States, the other half lands in Canada. In which country do you bury the survivors? Wait, you don't bury the survivors. They're not dead.",https://app.phonic.ai/play/5e90b46b7217db5f5e1d321c,Y,Y,1,28.0,male,25-50k,
72,4,Reflect,None: the tree is for coconuts  not bananas.,monkey. A squirrel on the bed of racing to the top of a coconut tree who were gonna manifest the monkey  This girl or the bird? I can't say with an income Sermons on monkey squirrel on the bed  race to the top of a coconut tree. We'll get the banana first. No one will get banana because there's no cocaine up. It's a coconut tree. So when David Nana What?," Monkey, a squirrel and a bird are racing to the top of a coconut tree. Who will get the banana first? The monkey, the squirrel or the bird? I'm trying to say everything that comes to mind. So a monkey, a squirrel and a bird race to the top of a coconut tree. Who will get the banana first? No one will get a banana because there's no coconut. It's a coconut tree. So there wouldn't be a banana there.",https://app.phonic.ai/play/5e90b4a67217db5f5e1d3231,N,Y,1,28.0,male,25-50k,
72,5,Reflect,There are no stairs in a one storey house.,you know what story? Pink house. There was a pink person  a pink cats  a pink fish pin  computer venture  a pink table  a pink telephone. Think Charlotte. Everything was pink. Well  collude with the stars? Probably. Well  unless there was stairs leading up to the Polish baby pink. But they're honest. Guys inside the house is one story  so they're on stats.," In a one-story pink house there was a pink person, a pink cat, a pink fish, a pink computer, a pink chair, a pink table, a pink telephone, a pink shower, everything was pink. What colour were the stairs probably? Well, unless there were stairs leading up to the porch, they'd be pink, but there aren't any stairs inside the house, it's one story. So, there aren't stats.",https://app.phonic.ai/play/5e90b4d282b14d5887481e28,N,Y,2,28.0,male,25-50k,
